User,User_type,Download (Rx) bandwidth (bps)_1,Rx packet loss (percent)_1,Upload (Tx) bandwidth (bps)_1,Tx packet loss (percent)_1,RTT (ping) (ms)_1,Rx packet loss burst length (packets)_1,Tx packet loss burst length (packets)_1,Rx instant jitter (ms)_1,Tx instant jitter (ms)_1,Rx RFC3550 jitter (ms)_1,Tx RFC3550 jitter (ms)_1,Download (Rx) bandwidth (bps)_2,Rx packet loss (percent)_2,Upload (Tx) bandwidth (bps)_2,Tx packet loss (percent)_2,RTT (ping) (ms)_2,Rx packet loss burst length (packets)_2,Tx packet loss burst length (packets)_2,Rx instant jitter (ms)_2,Tx instant jitter (ms)_2,Rx RFC3550 jitter (ms)_2,Tx RFC3550 jitter (ms)_2,Download (Rx) bandwidth (bps)_3,Rx packet loss (percent)_3,Upload (Tx) bandwidth (bps)_3,Tx packet loss (percent)_3,RTT (ping) (ms)_3,Rx packet loss burst length (packets)_3,Tx packet loss burst length (packets)_3,Rx instant jitter (ms)_3,Tx instant jitter (ms)_3,Rx RFC3550 jitter (ms)_3,Tx RFC3550 jitter (ms)_3,network
7,3,4577096.5,0.97847533,1038303.25,16.816925,119,1.2427806,1.3257551,19.4896,2.6139998,7.9842386,0.8675237,4138958.5,1.5807046,737316,12.616279,104,1.1863743,1.2834226,17.5283,3.6567998,6.831809,0.96071935,4770144,0.48443824,868730.94,14.228456,120,1.0008973,1.5714878,20.1439,2.8599,6.9742665,0.9404938,
7,3,4603767,1.1963861,1043498.1,14.461433,119,1.242781,1.2405154,23.446499,4.3940997,8.156103,1.0178832,3842121,1.9305739,687706.9,11.758042,104,1.1863741,1.3003268,19.1863,7.4644,7.063257,1.3450032,4581893.5,0.6014553,890346.4,14.912512,161,1.0008972,1.5797508,19.1738,1.8168999,6.621826,0.89100194,
7,3,4495795,1.2522203,952125.5,11.616253,153.5017,1.2937251,1.2360638,20.9914,2.7751,7.3132358,0.9088263,3785197.5,2.3545074,699632.25,10.23225,100,1.1863748,1.258579,19.5047,12.623799,5.5886087,2.1019294,4691159.5,0.74130535,942154.3,15.023128,153,1.0008973,1.5525013,21.4583,3.2006,6.317624,0.9853663,
7,3,4657823,0.8435362,874978.25,12.235974,135,1.1488099,1.2356577,27.904,3.7373,7.220044,0.9088263,3629213.5,2.6866508,542027.9,10.231233,93,1.2060478,1.2481606,38.8491,120.9759,8.468229,10.8556595,4664261.5,0.9069054,946494.25,14.312704,116,1.000897,1.6413575,23.0712,4.3475,5.543189,0.97084635,
7,3,4582095,1.0328969,976141.25,13.262662,115,1.1488097,1.2573473,20.8521,2.9903,6.7049427,0.8928801,3552926,2.8229964,724253.75,10.499474,93,1.1355315,1.21674,145.4724,7.2939997,12.525398,1.6339488,4676471,1.1086342,872671.6,13.8646555,116,1.0008969,1.6387743,28.083199,1.2656,7.3434954,0.8025695,
7,3,4626112.5,1.2675982,1002079.7,13.228631,115,1.1488099,1.2121106,20.969099,2.6608,6.7422757,0.80145097,3711758.2,2.940225,782773.4,10.241879,145,1.3456379,1.2270224,13.8237,7.3828998,5.516164,1.7276957,4665933,1.3552566,840982.5,14.458527,136,1.000897,1.7701724,18.7715,1.4118999,6.0977836,1.0985972,
7,3,4593652,1.5412251,991310.56,14.856869,115,1.1104655,1.216335,27.8802,2.6734,7.5725284,0.9685172,3898520,2.7274053,798009.44,11.129355,57,1.3510524,1.224234,19.983599,10.8537,6.874783,2.1590269,4719000.5,1.6581731,838689.8,14.712468,133,1.0008973,1.6597437,21.916,2.3601,7.27246,1.1421013,
7,3,4515251,1.6448197,1096183,15.097518,135.8055,1.1745795,1.2351882,18.223,2.3441,6.6915617,0.8282006,3571654.5,3.2562711,725393.75,11.4177685,57,1.3510518,1.2677222,13.918699,29.993599,6.09077,3.8522675,4576610.5,1.1538246,785946.6,14.142251,133,1.1285502,1.6762818,22.3011,2.9303,7.823339,1.1421013,
7,3,4561678,1.641947,1046251.6,15.026109,157,1.304095,1.2488593,20.8458,2.4931998,6.75471,0.8642142,3719674,3.1201303,825097.75,12.042011,81.3702,1.1157533,1.2960324,25.9613,4.6505,5.946602,1.0626643,4589906,0.6514167,686472.6,13.440455,153,1.0033969,1.7305441,21.5035,4.1681,6.974787,1.5509439,2
7,3,4393023,1.2858291,967901.56,14.967063,112,1.2151095,1.2970417,20.385199,2.833,7.2922025,0.87283844,3797095.2,2.6641648,608080.44,14.031208,61,1.4094427,1.3161414,18.2048,4.6505,5.824889,1.2281129,4555857,0.794556,741852.9,12.21173,115,1.0033965,1.5884262,31.6318,88.383095,8.142509,7.411443,
7,3,3970397.2,1.6058447,938237.9,15.684046,83,1.215109,1.327736,20.8386,5.7658997,7.224902,3.3667417,3630291.2,3.2464292,577236.3,13.917671,61,1.4094422,1.3228033,17.6995,40.342598,6.6003547,8.372779,4530283.5,0.953826,721490.56,11.01875,115,1.0033966,1.5497072,137.4326,0.87839997,14.605446,0.6955806,
7,3,3900878.5,1.9459484,1090533,15.344318,83,1.2151085,1.2941381,146.11,1.8951,14.8605585,0.81126577,3677062,3.9335568,632902.6,12.4850445,49.3589,1.4094421,1.2117876,13.4387,5.2100997,8.496043,1.583468,4574573.5,1.1704433,740106,11.610138,118.712,1.003396,1.5165247,15.6407995,2.3216999,6.997857,0.7277596,
7,3,3689763.5,2.18161,1044064.6,15.945681,121,1.2424366,1.3571646,23.4653,22.7719,7.164963,3.0022585,3969853.5,2.0942879,743551.6,11.550007,81.3702,1.1939925,1.2082354,150.6343,5.2121,13.649653,1.5748029,4533152,1.4251202,719472.5,10.620575,140,1.0033962,1.4851005,21.5691,4.2634997,5.7734637,1.0101155,
7,3,3534005,2.671109,1073132.2,15.579182,121.1081,1.2424366,1.354629,22.681099,2.4903,7.291363,0.8258085,3581809.5,2.1495094,585653.06,11.661147,81.3702,1.2405468,1.2225343,18.555899,4.0786,6.1895437,1.0807321,4700042.5,1.2184545,855529.25,10.067142,160,1.0514312,1.5303724,21.4329,2.1562,6.3759556,0.6245501,
7,3,3592041.5,2.884698,1014172.3,16.302309,136,1.1729658,1.4356121,16.147299,2.9057,5.8293276,0.9210692,3596816.2,2.6127648,611889.1,11.196663,73,1.2405465,1.2364526,15.2757,6.9776998,5.917176,1.6048872,4579292.5,1.2267897,772350,10.7429695,154.4541,1.0058489,1.5522976,30.061998,1.9423,7.2338114,0.71243393,
7,3,3670993.5,2.6447709,936915.8,16.7162,136,1.1260254,1.4173731,27.3912,3.1643999,7.6739154,0.84364456,3717489,3.22571,684005.25,11.671409,73,1.2405463,1.2786937,18.6918,8.0796995,6.205715,1.7020305,4597888,0.69424397,881105.9,9.999671,149,1.0125183,1.7375445,23.440899,1.8364999,8.915754,0.8082566,
7,3,3320837.5,3.2555566,889255,16.226229,155.0759,1.1260259,1.3935772,22.1222,2.1784,6.9666133,0.63737875,3757532.5,3.3865418,694322,11.286571,75,1.3443767,1.3173217,21.0537,10.5801,6.8500757,2.0877857,4421089,0.83896106,855304.7,10.915149,149,1.0125188,1.7564256,20.2808,3.3983998,6.8564315,1.4781159,
7,3,3123944.8,2.8362126,784286.25,15.793711,117,1.1891048,1.4514059,20.5756,2.9808,7.3272743,1.0088174,3649297,3.0389667,589144,11.298793,81.3702,1.2564701,1.2703274,10.227699,2.8286998,4.7101374,1.7820299,4474323.5,1.0187093,824911.5,9.792666,104,1.0125189,1.6097697,134.9222,10.6355,12.655031,3.1079028,
7,3,2595670.5,3.276641,840792.75,14.203121,117,1.2059731,1.5062801,17.7818,3.8414998,7.595198,0.9844181,3689536.5,2.1289697,691165.25,12.58556,81.3702,1.3256512,1.3005441,32.4628,48.812798,8.003001,12.943643,4353038,1.2155364,692630.75,10.287302,104,1.0125184,1.6180133,18.9811,3.4907,7.275281,1.2148442,2
7,3,2052827.1,3.8807023,739488.3,14.639565,175.156,1.22125,1.5182014,17.9405,3.5251,5.642661,0.8584595,3513390.8,2.3612962,693838.6,12.702255,81.3702,1.3694549,1.2556099,26.5427,8.6112995,6.713924,1.8338661,4491599,1.4781661,830538.44,9.284113,120,1.0125184,1.7275288,21.8091,1.3341,6.8146887,0.9597086,
7,3,1698302.5,4.5601287,745083.25,12.735015,153,1.238067,1.4110007,16.256,5.8768997,5.4825196,1.2116907,3549358.2,2.3546932,641729.1,12.26198,43,1.2169174,1.2938464,21.593199,19.1719,6.3691626,3.367364,4507640,1.7390721,675226.5,9.293888,120,1.0125183,1.6936349,25.5189,3.2398,6.8166494,1.0868936,
7,3,1400812.4,5.551192,584011.5,13.977681,153,1.2521437,1.4471052,11.412499,3.2382,4.6469674,0.86456007,3578381.8,2.8796039,718015.06,13.797368,43,1.216918,1.3077554,16.7453,3.7731,5.9591484,1.873437,4599835,1.25656,651902.75,9.553897,121,1.0207301,1.6602088,27.493,3.3116999,6.6382766,0.81579775,
7,3,1601508,6.7767425,656815.25,14.729033,162,1.2662152,1.5381001,13.9248,2.0834,4.542673,0.87210774,3638152,2.8624632,850232.25,13.252552,125,1.23298,1.3417853,139.1767,4.6686,12.132143,0.8719132,4690841.5,1.4924221,683134.25,8.315058,124,1.0207301,1.6942005,23.7871,1.767,6.7818956,0.80988127,
7,3,1575169.5,7.7917924,541713.56,15.014048,166,1.306598,1.4795184,12.0197,6.4876,4.588089,1.1159204,3841761.8,2.4665859,712818.4,13.537246,144,1.2912049,1.3585029,17.4299,7.4237,5.680986,1.9237638,4745562,1.73944,729425.7,9.192052,123.0438,1.0207299,1.6786883,26.640099,1.8529999,7.0943356,0.6224038,
7,3,1768166.6,6.7206354,564415.4,15.618937,188.6154,1.3524605,1.5394121,11.604199,11.2641,4.7534113,1.6127511,4027762,2.0840986,704298.5,13.6988325,86,1.2721592,1.3896368,16.360899,7.0425997,6.329229,1.5875251,4658620,2.0167325,597053.5,9.379044,136.3059,1.1060623,1.6302178,31.696,2.3590999,9.740694,0.92273986,
7,3,1885650.4,8.163767,531476,15.618937,79,1.3923534,1.5394121,13.4536,9.7486,11.017993,1.7538699,3630852.5,2.574623,686417.1,14.073886,86,1.2721593,1.3537142,29.474699,4.4163,6.4829574,1.1037153,4609629,1.7785974,705652.9,9.24678,120,1.0274856,1.5515622,24.270699,4.4033,6.7666507,1.0133706,
7,3,2359066,4.9174647,564139.1,13.399895,79,1.3274704,1.3673027,138.7031,2.0976,13.816374,0.8744554,3560729.2,3.1356595,531618.4,13.73785,51,1.2721592,1.2997863,15.9623995,40.2441,6.251096,5.2185335,4613844.5,1.4459597,840260.7,9.022665,120,1.0389583,1.6450619,20.8055,1.5647999,6.294012,0.899931,
7,3,2273056.5,7.0216947,582142.25,13.411281,98,1.3274701,1.3611069,13.8223,2.0417,4.750547,0.73232967,3744854.5,2.250865,451359.44,13.862482,51,1.1756737,1.295492,23.6083,6.7816,6.4369173,1.3300809,4321509.5,1.1571666,780369.5,11.04543,137,1.0564097,1.4858223,15.7364,7.2068,6.71529,1.122632,
7,3,2829671.5,7.4252195,574130.9,14.05423,98,1.3913515,1.4615482,18.4679,2.7726998,6.7880764,0.89773303,3825312.5,2.0512838,482360.94,13.395786,104.5195,1.1389657,1.259792,16.3769,3.5119998,4.6074915,0.8646234,4220067,1.2987823,747968.44,12.597079,119,1.0564097,1.4710759,15.7364,0.76629996,6.3189692,0.6729646,2
7,3,3394673,3.9233353,638302.4,12.786288,31,1.0327668,1.4730865,20.4776,3.1597,7.7415566,0.95340145,4001473.2,2.512456,502413.72,14.148192,104.5195,1.1389663,1.3180171,14.9024,4.672,4.9834943,1.0033834,4266670.5,1.4428593,792775.56,13.069884,117,1.0564097,1.7751874,17.999199,2.3416,6.438983,0.6837184,
7,3,3998599.5,2.5737388,723381.6,12.081817,31,1.0586591,1.4370728,31.0366,2.6899,7.2229958,0.80621105,4076387.2,1.4719831,523354.06,13.794483,104.5195,1.1543366,1.324622,15.5883,6.8268,5.527445,1.0889604,4239851,1.5813082,877505.1,12.522644,89,1.0564102,1.8807603,22.7013,2.3416,10.162148,0.6837184,
7,3,4296262,1.3366241,708269.2,12.189425,148,1.2015527,1.4003781,16.4902,2.3295,6.5751395,0.80621105,3936908.5,1.7901765,681311.94,14.368736,104.5195,1.1543368,1.314574,15.7575,3.4052,5.504289,0.83029497,4202596,1.3600494,721724.1,11.092393,89,1.0720083,1.7862475,133.42389,2.8161,12.146643,0.57319295,
7,3,4683424,0.8367671,804539.6,11.309195,136,1.5672103,1.3678279,21.3937,1.9711,7.519926,0.7595802,3767244.5,1.5399808,784298.06,14.622305,88,1.2372936,1.3571049,25.8743,25.3801,5.8791327,4.6238737,4526539.5,1.1231585,722653.06,12.465155,106,1,1.7036374,16.7402,0.1357,6.4661736,0.5226973,
7,3,4681021.5,0.9474926,877205.7,11.618842,136,1.0675921,1.3817111,23.8566,3.9278998,7.028001,1.2057762,3853956.5,1.8654937,749363.6,13.935335,88,1.2372931,1.2896758,16.8715,5.2346,6.341286,1.1419517,4662715,1.2422473,719958.5,12.46515,106,1,1.7036371,34.1219,0.1357,6.658436,0.43983686,
7,3,4761930,0.59164304,854513.3,10.616708,138,1.0226942,1.2564042,17.604399,2.0008,6.240624,1.0412292,3908943.5,2.2761645,785605.25,13.24212,104.5195,1.2372948,1.3354588,13.033899,9.467,5.95076,1.500748,4650228.5,1.1988982,688169.9,15.729296,114,1.1220638,1.7036375,23.8209,2.0607,7.068047,0.5131452,
7,3,4740766,0.72397363,853939,11.1465645,94.6154,1.0226943,1.2564045,16.4624,2.5647,6.529805,0.8993937,4039340.5,2.8169687,719289.6,11.253048,104.5195,1.2372947,1.2415298,19.182499,4.0001,5.2289553,0.99289525,4752505.5,0.9968616,842555.25,15.380224,132,1.03004,1.6523728,27.4397,1.9638,6.1025076,0.6440346,
7,3,4722873.5,0.887767,894042,11.036153,94.6154,1.0226942,1.2763616,15.7048,2.0197,7.187254,0.7588614,4060477.5,1.3580421,587790.06,12.261952,104.5195,1.1737589,1.2596816,15.646299,4.3227997,6.5793815,2.5241992,4660392.5,1.2181935,991569.2,16.709246,130.6373,1.0300393,1.65992,21.761099,3.2475998,5.959542,0.8126324,
7,3,4755876.5,0.6587829,768314.7,11.78117,94.6154,1.0379612,1.2983273,27.662199,2.8551998,8.168821,0.71837384,3844455.5,1.2513592,429678.22,12.224819,104.5195,1.2717206,1.3067309,145.4215,149.5037,13.231154,10.284195,4666078,1.0152723,1036449.56,17.809326,130.6373,1.0449519,1.5731803,15.8714,2.6057,5.6081653,0.88441104,
7,3,4703322,0.8028981,819765,9.234281,94.6154,1.037961,1.2322904,19.9732,1.9271,6.738642,0.8407514,3832538.5,1.5421556,502515.28,13.979313,105.017105,1.2717216,1.3703458,16.4348,17.588,5.6372886,9.122668,4664238.5,1.1112441,1095094.8,16.786207,130.6373,1.0692981,1.5784546,18.5357,4.0229,6.183259,0.884123,2
7,3,4569992,0.9810948,882495.9,10.8389015,94.6154,1.03796,1.203381,20.3594,1.6876,7.23393,0.9453287,3864074.8,1.8781621,612076.56,13.857222,105.017105,1.2717216,1.3837466,18.789799,3.3364,6.230006,1.2964003,4682335.5,1.1328508,1131695,14.882086,146,1.0840089,1.5665076,14.5982,4.1974,5.659123,0.9639933,
7,3,4450863.5,1.2086585,900608.25,8.624231,92,1.0379609,1.2322438,21.2698,19.7697,8.166926,4.2603188,3844686.2,2.3442826,577893.6,15.038365,132,1.2717214,1.4351782,28.7528,4.4634,6.3214283,0.91351247,4585206,0.9143172,1128679.2,15.386767,158,1.0042622,1.5486593,14.3664,3.0972,5.5063205,0.6415202,
7,3,4403079,1.2567245,959997,8.268479,92,1.0444388,1.2598413,93.3109,4.7686996,14.672865,1.2506099,4197467,1.5921295,627171,15.4597435,106,1.1377515,1.4425001,16.376099,2.6344,7.0811667,0.79021317,4429062,1.1203543,1101260.6,16.388365,155.0551,1.0042613,1.556089,21.3308,1.9855,6.805582,0.55282795,
7,3,4457962,1.4850978,950843.6,8.25603,94.6154,1.3300687,1.2872638,24.6602,2.0542998,7.7406106,0.73576057,4444609.5,0.6458126,627234,16.236437,106,1.0344807,1.4797566,26.5362,4.9838,7.114501,1.0772256,4255432.5,1.3614473,1340183,16.743961,121.3801,1.0042611,1.5874448,15.6126995,2.5685,5.303065,0.785831,
7,3,4550543.5,1.3514683,855364.9,8.091601,94.6154,1.5002505,1.2467828,24.4182,1.5167999,7.8981223,0.65162176,4164714,0.7764828,735989.1,16.161213,136.9882,1.0344807,1.4631115,22.645899,4.3089,6.6927924,1.2483525,3946740,1.7104874,1382330.6,19.551516,96.980896,1.0042616,1.6072972,18.0471,0.0863,6.7455406,0.7967043,
7,3,4512498,1.6566591,698523.25,10.274616,94.6154,1.5002495,1.3331412,22.4487,2.7596,8.015881,0.7623788,3940342.2,0.96000445,691949.8,16.987965,129,1.0344803,1.453927,25.4438,3.1947,7.4926906,1.9717909,3708715.5,1.7266343,1347496.9,21.224028,96.980896,1.1161147,1.5842047,17.1884,1.7485,6.645509,0.6808872,
7,3,4575782,1.5480676,698355.44,8.876527,108,1.0843737,1.3749694,15.8647995,1.361,5.9953694,0.8420952,3963677.5,1.1736438,911412.5,16.61804,129,1.0344808,1.4325161,17.9049,15.9203,6.7733483,4.6124034,3470605,2.0930457,1345766.2,20.92467,91.2685,1.1161152,1.6239659,23.0774,2.3725,6.0811234,0.83094084,
7,3,4623663,1.7030087,704033.06,9.338681,108,1.0955222,1.3749694,18.351,1.8174,7.9154663,0.72045547,3908628,1.1972783,855630.06,16.252575,22,1.0416943,1.4332194,40.6068,126.86369,11.010313,13.507582,3338085.8,2.1757555,1391291.9,20.271662,165.9792,1.1425359,1.5557132,20.5863,2.4192998,6.0358596,0.83094084,
7,3,4554748.5,1.8768952,732715.25,10.100551,127,1.1074529,1.4132243,28.9163,3.4743998,7.5047536,0.94288075,3994993.5,1.442385,893927,14.674621,22,1.0416943,1.3129566,142.5461,11.980499,11.58093,2.363085,3254679.2,2.2050488,1235209.4,20.092041,135,1.1765968,1.5950097,20.3731,2.0047,6.869434,0.6474401,
7,3,4506851,2.0936894,684108.4,11.8887,122,1.1194834,1.1645086,19.5418,3.4743998,6.981505,0.94288075,4153256,0.96315604,767832.8,15.252523,134,1.0808549,1.4370917,19.4898,4.3696,7.0174336,1.0274037,3353184.5,2.214422,1129498.2,20.086578,135,1.2217695,1.6990188,16.806099,1.4068999,6.869434,0.62850463,2
7,3,4412582.5,2.0810847,708580.06,12.829169,122,1.1492972,1.2382863,24.284399,1.0013,6.8982463,0.9832895,4120339,1.1754749,689093.25,14.698442,136.8407,1.0808544,1.4368839,30.562199,4.2002997,7.1012583,0.82147336,3398011.2,2.4889765,1054136,17.374731,131,1.2477134,1.6002529,16.7243,2.9542,6.856456,0.7906397,
7,3,4354699.5,2.307124,727570,12.94166,141,1.1675218,1.2664863,22.1504,1.8441,6.8680882,0.80204856,3839117,1.2167735,454984.75,15.480855,136,1.0969208,1.5215791,19.813,3.6448998,5.806277,0.83668935,3488887,2.5298355,963688.25,15.192413,131,1.0118628,1.6767823,22.996,13.4161,6.362157,2.2667449,
7,3,4045148,2.8341386,678196.6,12.09559,136.8758,1.167521,1.3357195,27.4649,1.293,6.8119774,0.6432611,3938401.5,1.491715,493199.7,18.050987,128,1.0969206,1.3826007,16.537899,6.4301,6.3936224,1.8679193,3597442.5,3.1063879,946564.1,13.62719,111.7607,1.011862,1.5519176,18.8592,2.7338,6.314563,0.7037388,
7,3,3490282.2,3.0200152,762106.56,11.896953,117,1.1993213,1.3764684,23.0844,3.069,6.807589,0.8529303,3970311.2,1.5357094,487793.97,19.534077,103.0018,1.1221509,1.3985784,20.484,34.2174,6.7361383,3.0263624,3642469.5,2.8579223,825009.25,12.222932,154,1.0159156,1.4921565,21.0626,1.8228999,5.812661,0.6308711,
7,3,3244767,3.7073553,875545.6,13.782421,100,1.1993212,1.4465964,20.124199,3.5184999,7.372513,0.8790582,4099305,1.5420303,644462.1,19.730688,93,1.1221504,1.5130486,18.879,2.4966,6.6525216,1.003964,3508152,2.556888,774479,12.303187,154,1.0219852,1.5246549,17.551199,1.6421,5.8152514,0.5307041,
7,3,3391498.2,1.259512,888123.94,14.491081,100,1.0014533,1.4561819,23.109999,1.8676,7.361117,0.855728,4189959.8,1.5472138,774709.7,18.686407,93,1.1221498,1.2647556,44.257797,2.4966,6.955988,1.003964,3529727.2,3.1413343,740193.3,13.914869,134,1.0219853,1.5538088,13.702,3.5853999,5.112696,0.84044665,
7,3,3485339,1.5405788,757592.44,13.599578,107,1.0014534,1.484113,18.1412,1.1836,6.757256,1.0941739,4137498,1.4246937,945477.44,19.891344,145,1.2618479,1.5130488,16.1584,1.4865999,5.1342664,0.9044549,3522187.5,1.9587681,710416.25,14.929257,134,1.0435076,1.5210375,21.5164,7.8897996,6.89058,1.6970246,
7,3,3772870.2,1.8851538,833996.5,14.7241745,148,1.0014538,1.5821209,15.842099,1.7528,5.3178515,1.5069603,3564824.5,1.9487476,1066460.6,18.075087,76,1.3793253,1.4858366,23.377699,75.6267,8.315796,6.525462,3442078.2,1.4952638,603205.06,15.744498,140.0353,1.0706041,1.5240563,22.0648,2.7484,6.3751884,0.63087535,
7,3,4438857.5,1.316684,766289.4,12.115388,148,1.3596432,1.2850939,150.9605,0.89479995,15.495666,0.8306049,3571667.8,2.228994,1062930.8,17.859034,95,1.430973,1.3391781,15.9703,4.3845,6.423148,1.3812547,3324628.8,1.8320462,897701.25,18.447893,140.0353,1.0706036,1.584367,22.7302,2.6929,5.5767,0.59172386,
7,3,4684399.5,1.6119108,712145.94,9.661154,134,1.359643,1.0987738,25.8751,1.2057999,7.55637,0.74133694,3921894.8,1.4794152,1222389.5,17.732828,134.1413,1.2012483,1.3962511,17.6658,3.741,7.085591,0.96814704,3219198.5,2.2857683,835039.1,18.32735,121,1.0706029,1.5857468,26.3041,7.7625,6.4128766,1.310116,2
7,3,4562778.5,1.5524945,792683.25,9.893225,134,1.5062661,1.1259336,19.5239,2.1115,7.0701327,0.74133694,3547110.5,1.7424096,1242941.8,18.597958,71,1.2012478,1.4144582,16.474499,7.6619997,6.49392,1.3690675,3070076,2.7384496,845040.2,15.971844,104.6521,1.0706035,1.5614028,16.5791,5.2370996,6.4517827,1.3748922,
7,3,4331240,1.8848013,821064.6,8.824086,135,1.5062658,1.1666089,19.6155,1.5834,7.7151227,0.64158726,3585385.5,2.1385362,1403707.5,17.848566,71,1.201248,1.3794092,18.3829,6.654,5.754433,1.3690675,2975586.5,3.3892577,827894.9,15.315275,151,1.0706034,1.6143326,121.5,3.6397,12.841386,0.99922496,
7,3,4076425.8,2.3435905,957092.75,9.526295,129.836,1.5062665,1.2013311,21.0644,1.6169,7.086249,0.6418565,3752112.8,2.1943853,1417200.1,16.433256,66,1.1713167,1.3834331,18.5882,1.5658,6.761575,1.0646092,3169540.8,3.2195232,891621.56,13.40172,126,1.0949968,1.5170766,37.2159,2.2357,7.1671,0.70995426,
7,3,3789567,2.8633754,984533.06,8.584895,129.836,1.5062666,1.2789098,15.995,1.6705999,6.1815953,0.90338504,3883195.5,2.6676915,1416821.5,16.326517,66,1.1713171,1.4714433,20.5896,5.8546,6.2009387,1.8758459,3635353.2,3.9282136,685791.4,13.40172,126,1.0949969,1.5170766,14.8377,9.6893,6.2822313,1.8566102,
7,3,3484565.2,3.5202456,952346,9.97207,74,1.5062667,1.1956847,23.123499,1.5555999,7.5262938,0.85800356,3952034.2,1.9441267,1404224.2,18.58834,133,1.5334423,1.48099,18.7836,4.3842998,6.7388535,1.1299099,4062152,3.399421,759220.6,14.48577,126,1.3573196,1.6233358,29.321798,2.5462,8.473708,0.80575657,
7,3,3597055.2,4.0138993,877973.1,7.810108,74,1.5552831,1.0538977,24.149,1.9656999,7.9820266,0.78131956,4175921,1.6098267,1484448.5,17.98524,129.7521,1.2516979,1.4964634,15.9435,4.3842998,6.044147,1.4203916,4320167,3.024172,809619.9,14.385661,126,1.4116608,1.6933216,30.7431,1.8680999,8.186297,0.5947608,
7,3,3835719,3.4888427,847203.75,10.12235,88,1.3521976,1.0538971,23.895699,3.0635998,8.52122,0.8915511,3992297.2,1.759061,1346352,19.060835,129.7521,1.2955165,1.5706427,19.8015,1.0534999,6.417725,0.7869865,4476687.5,2.4919136,855921.6,16.92576,128,1.6416277,1.7485079,22.2598,1.8680999,7.992987,0.51626134,
7,3,4040956,2.638588,815691.1,10.955643,106.9729,1.3594974,1.2546095,26.0674,3.2538998,7.6645436,1.019084,3806233.2,2.1540236,1179019.5,20.813862,25.709602,1.2955166,1.6448501,23.7006,2.9150999,6.7998724,0.97052026,4572025,2.992235,937784.9,16.585487,152.4873,1.4109402,1.7824149,15.8018,1.7084999,6.0609818,0.8361135,
7,3,4407194.5,3.0794303,924525,9.8435135,115.2899,1.1348078,1.325291,20.561499,0.9432,6.629226,1.1383615,3857766,2.112174,1125679.1,15.615976,25.709602,1.1968367,1.3809735,134.96379,1.6786,14.324826,0.92358524,4517862.5,2.8552175,941126.4,16.333498,99,1.4811766,1.8771203,21.6584,5.0025,7.4451084,0.8361135,
7,3,4578098,1.3185358,954524,9.701875,138,1.1877404,1.3571721,27.308899,2.1596,6.7194977,0.9109271,3774911.5,2.6629658,854086.75,15.49225,44.9066,1.1968368,1.4198388,23.189499,1.6786,7.2692394,0.81945693,4500173,3.4854288,927881.56,13.311331,99,1.4811759,1.6978742,27.331099,3.3493,6.6776824,1.5144044,2
7,3,4736624.5,1.619684,819880.44,10.506762,151,1.1877408,1.4076719,14.8427,2.291,6.5973487,0.7997286,4239468.5,2.494523,811642.75,14.795067,44.9066,1.1351655,1.3946633,18.5714,2.4125,5.6182537,1.1484938,4523072,3.4879897,863635.3,16.646402,163.6365,1.6743462,1.7001249,23.185299,77.4088,9.277188,7.068411,
7,3,4311970.5,1.9882647,771013.5,10.707382,127,1.187741,1.3987463,18.0357,2.0767,6.640549,0.82680726,4101310.2,1.768236,755166.5,15.593429,44.9066,1.1833935,1.4179142,15.890699,1.2358999,6.208717,1.745438,4652068,2.8191686,888562.6,15.878651,129.4327,1.7511839,1.5618632,139.6779,3.5616999,13.24812,1.1989764,
7,3,4019035.5,2.2100742,663270.25,11.362491,127,1.2108108,1.4344962,17.3845,2.3409998,6.9419394,0.89590263,3748932.8,1.9093976,723173.6,15.84852,44.9066,1.21195,1.4274931,22.1985,0.5718,6.743643,1.1099885,4460902,3.2461166,1016353.44,15.51248,121.3736,1.8558574,1.5215904,20.7895,8.0274,6.700199,1.4828138,
7,3,3920468.5,2.4858954,475957.3,11.979835,76,1.2347522,1.5011889,39.4907,5.4413,11.782183,1.5658284,3282503.5,2.3405893,668960,16.583784,30.019302,1.2119504,1.4639533,19.2055,3.3985,6.8272314,1.3665448,3713256.2,3.9804645,919214.1,14.002087,119,1.8558581,1.476329,27.413399,3.7861998,6.8968143,0.73130953,
7,3,3998229.5,3.0103374,449227.44,12.154781,76,1.2756686,1.3502514,79.530396,2.2254999,13.466175,1.0977362,3278895.5,2.839127,618350,15.939622,30.019302,1.2119507,1.5284023,16.9937,4.0108,5.0877295,1.0500653,3326026.8,4.9076624,998085.4,14.741505,117,1.8558581,1.4352027,18.645199,3.7861998,5.567228,0.7331253,
7,3,3942426,3.7038288,475812.62,12.664061,108.7316,1.2756684,1.3365431,20.6843,3.2749,7.2999344,1.0317496,3197810,3.4507697,599655.6,14.105968,48.4028,1.2119514,1.4274809,14.536599,7.1145,5.021068,2.1257014,3451088,6.0338297,1034961.3,16.62054,21.2291,1.8558575,1.4228656,17.6478,2.5421999,5.4613953,0.85055876,
